absolute path,relative path,class
D:\Projects\Python\python\Lab5\dataset\5646.jpg,..\python\Lab5\dataset\5646.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6224.jpg,..\python\Lab5\dataset\6224.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3928.jpg,..\python\Lab5\dataset\3928.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0484.jpg,..\python\Lab5\dataset\0484.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9952.jpg,..\python\Lab5\dataset\9952.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1859.jpg,..\python\Lab5\dataset\1859.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4773.jpg,..\python\Lab5\dataset\4773.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4405.jpg,..\python\Lab5\dataset\4405.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6658.jpg,..\python\Lab5\dataset\6658.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7503.jpg,..\python\Lab5\dataset\7503.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4218.jpg,..\python\Lab5\dataset\4218.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7588.jpg,..\python\Lab5\dataset\7588.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3655.jpg,..\python\Lab5\dataset\3655.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0827.jpg,..\python\Lab5\dataset\0827.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8533.jpg,..\python\Lab5\dataset\8533.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4536.jpg,..\python\Lab5\dataset\4536.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1194.jpg,..\python\Lab5\dataset\1194.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3005.jpg,..\python\Lab5\dataset\3005.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5111.jpg,..\python\Lab5\dataset\5111.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2072.jpg,..\python\Lab5\dataset\2072.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3150.jpg,..\python\Lab5\dataset\3150.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9837.jpg,..\python\Lab5\dataset\9837.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4255.jpg,..\python\Lab5\dataset\4255.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6078.jpg,..\python\Lab5\dataset\6078.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9510.jpg,..\python\Lab5\dataset\9510.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6663.jpg,..\python\Lab5\dataset\6663.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1220.jpg,..\python\Lab5\dataset\1220.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6491.jpg,..\python\Lab5\dataset\6491.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4294.jpg,..\python\Lab5\dataset\4294.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3866.jpg,..\python\Lab5\dataset\3866.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4995.jpg,..\python\Lab5\dataset\4995.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7867.jpg,..\python\Lab5\dataset\7867.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9775.jpg,..\python\Lab5\dataset\9775.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1034.jpg,..\python\Lab5\dataset\1034.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0676.jpg,..\python\Lab5\dataset\0676.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4593.jpg,..\python\Lab5\dataset\4593.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0192.jpg,..\python\Lab5\dataset\0192.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0790.jpg,..\python\Lab5\dataset\0790.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6818.jpg,..\python\Lab5\dataset\6818.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2283.jpg,..\python\Lab5\dataset\2283.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2085.jpg,..\python\Lab5\dataset\2085.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2909.jpg,..\python\Lab5\dataset\2909.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0491.jpg,..\python\Lab5\dataset\0491.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8613.jpg,..\python\Lab5\dataset\8613.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4273.jpg,..\python\Lab5\dataset\4273.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1320.jpg,..\python\Lab5\dataset\1320.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9617.jpg,..\python\Lab5\dataset\9617.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4129.jpg,..\python\Lab5\dataset\4129.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0352.jpg,..\python\Lab5\dataset\0352.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1833.jpg,..\python\Lab5\dataset\1833.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7389.jpg,..\python\Lab5\dataset\7389.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4632.jpg,..\python\Lab5\dataset\4632.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8945.jpg,..\python\Lab5\dataset\8945.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6869.jpg,..\python\Lab5\dataset\6869.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4988.jpg,..\python\Lab5\dataset\4988.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9112.jpg,..\python\Lab5\dataset\9112.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2298.jpg,..\python\Lab5\dataset\2298.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2175.jpg,..\python\Lab5\dataset\2175.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6295.jpg,..\python\Lab5\dataset\6295.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4518.jpg,..\python\Lab5\dataset\4518.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5258.jpg,..\python\Lab5\dataset\5258.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0310.jpg,..\python\Lab5\dataset\0310.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5431.jpg,..\python\Lab5\dataset\5431.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3233.jpg,..\python\Lab5\dataset\3233.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2931.jpg,..\python\Lab5\dataset\2931.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4688.jpg,..\python\Lab5\dataset\4688.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1710.jpg,..\python\Lab5\dataset\1710.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7574.jpg,..\python\Lab5\dataset\7574.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3123.jpg,..\python\Lab5\dataset\3123.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4643.jpg,..\python\Lab5\dataset\4643.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3539.jpg,..\python\Lab5\dataset\3539.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9077.jpg,..\python\Lab5\dataset\9077.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3035.jpg,..\python\Lab5\dataset\3035.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5159.jpg,..\python\Lab5\dataset\5159.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2479.jpg,..\python\Lab5\dataset\2479.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9517.jpg,..\python\Lab5\dataset\9517.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3168.jpg,..\python\Lab5\dataset\3168.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2420.jpg,..\python\Lab5\dataset\2420.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8756.jpg,..\python\Lab5\dataset\8756.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4732.jpg,..\python\Lab5\dataset\4732.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2105.jpg,..\python\Lab5\dataset\2105.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8792.jpg,..\python\Lab5\dataset\8792.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1453.jpg,..\python\Lab5\dataset\1453.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9010.jpg,..\python\Lab5\dataset\9010.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2555.jpg,..\python\Lab5\dataset\2555.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3463.jpg,..\python\Lab5\dataset\3463.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4347.jpg,..\python\Lab5\dataset\4347.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1794.jpg,..\python\Lab5\dataset\1794.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2284.jpg,..\python\Lab5\dataset\2284.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6637.jpg,..\python\Lab5\dataset\6637.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4900.jpg,..\python\Lab5\dataset\4900.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7201.jpg,..\python\Lab5\dataset\7201.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4758.jpg,..\python\Lab5\dataset\4758.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4849.jpg,..\python\Lab5\dataset\4849.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1031.jpg,..\python\Lab5\dataset\1031.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7226.jpg,..\python\Lab5\dataset\7226.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8184.jpg,..\python\Lab5\dataset\8184.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3267.jpg,..\python\Lab5\dataset\3267.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7441.jpg,..\python\Lab5\dataset\7441.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4462.jpg,..\python\Lab5\dataset\4462.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1096.jpg,..\python\Lab5\dataset\1096.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5630.jpg,..\python\Lab5\dataset\5630.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3124.jpg,..\python\Lab5\dataset\3124.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7888.jpg,..\python\Lab5\dataset\7888.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3487.jpg,..\python\Lab5\dataset\3487.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1356.jpg,..\python\Lab5\dataset\1356.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8878.jpg,..\python\Lab5\dataset\8878.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9323.jpg,..\python\Lab5\dataset\9323.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4948.jpg,..\python\Lab5\dataset\4948.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6156.jpg,..\python\Lab5\dataset\6156.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7018.jpg,..\python\Lab5\dataset\7018.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8364.jpg,..\python\Lab5\dataset\8364.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4276.jpg,..\python\Lab5\dataset\4276.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3369.jpg,..\python\Lab5\dataset\3369.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3019.jpg,..\python\Lab5\dataset\3019.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8368.jpg,..\python\Lab5\dataset\8368.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3013.jpg,..\python\Lab5\dataset\3013.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0431.jpg,..\python\Lab5\dataset\0431.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5169.jpg,..\python\Lab5\dataset\5169.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3577.jpg,..\python\Lab5\dataset\3577.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0554.jpg,..\python\Lab5\dataset\0554.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5346.jpg,..\python\Lab5\dataset\5346.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1468.jpg,..\python\Lab5\dataset\1468.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4794.jpg,..\python\Lab5\dataset\4794.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2671.jpg,..\python\Lab5\dataset\2671.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2161.jpg,..\python\Lab5\dataset\2161.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1708.jpg,..\python\Lab5\dataset\1708.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2433.jpg,..\python\Lab5\dataset\2433.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5720.jpg,..\python\Lab5\dataset\5720.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7925.jpg,..\python\Lab5\dataset\7925.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6940.jpg,..\python\Lab5\dataset\6940.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8571.jpg,..\python\Lab5\dataset\8571.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3153.jpg,..\python\Lab5\dataset\3153.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4011.jpg,..\python\Lab5\dataset\4011.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3795.jpg,..\python\Lab5\dataset\3795.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7452.jpg,..\python\Lab5\dataset\7452.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5298.jpg,..\python\Lab5\dataset\5298.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3225.jpg,..\python\Lab5\dataset\3225.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5410.jpg,..\python\Lab5\dataset\5410.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5879.jpg,..\python\Lab5\dataset\5879.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9525.jpg,..\python\Lab5\dataset\9525.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4581.jpg,..\python\Lab5\dataset\4581.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8197.jpg,..\python\Lab5\dataset\8197.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7550.jpg,..\python\Lab5\dataset\7550.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7931.jpg,..\python\Lab5\dataset\7931.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0278.jpg,..\python\Lab5\dataset\0278.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9689.jpg,..\python\Lab5\dataset\9689.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7364.jpg,..\python\Lab5\dataset\7364.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6034.jpg,..\python\Lab5\dataset\6034.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7037.jpg,..\python\Lab5\dataset\7037.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0358.jpg,..\python\Lab5\dataset\0358.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4443.jpg,..\python\Lab5\dataset\4443.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3482.jpg,..\python\Lab5\dataset\3482.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2653.jpg,..\python\Lab5\dataset\2653.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1922.jpg,..\python\Lab5\dataset\1922.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4607.jpg,..\python\Lab5\dataset\4607.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5649.jpg,..\python\Lab5\dataset\5649.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1804.jpg,..\python\Lab5\dataset\1804.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9127.jpg,..\python\Lab5\dataset\9127.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1585.jpg,..\python\Lab5\dataset\1585.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9200.jpg,..\python\Lab5\dataset\9200.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0675.jpg,..\python\Lab5\dataset\0675.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0519.jpg,..\python\Lab5\dataset\0519.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8491.jpg,..\python\Lab5\dataset\8491.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7388.jpg,..\python\Lab5\dataset\7388.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6732.jpg,..\python\Lab5\dataset\6732.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4707.jpg,..\python\Lab5\dataset\4707.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0447.jpg,..\python\Lab5\dataset\0447.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4388.jpg,..\python\Lab5\dataset\4388.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9478.jpg,..\python\Lab5\dataset\9478.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1371.jpg,..\python\Lab5\dataset\1371.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2586.jpg,..\python\Lab5\dataset\2586.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0096.jpg,..\python\Lab5\dataset\0096.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2957.jpg,..\python\Lab5\dataset\2957.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5653.jpg,..\python\Lab5\dataset\5653.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3176.jpg,..\python\Lab5\dataset\3176.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3930.jpg,..\python\Lab5\dataset\3930.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2308.jpg,..\python\Lab5\dataset\2308.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4961.jpg,..\python\Lab5\dataset\4961.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3796.jpg,..\python\Lab5\dataset\3796.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6767.jpg,..\python\Lab5\dataset\6767.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2050.jpg,..\python\Lab5\dataset\2050.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2904.jpg,..\python\Lab5\dataset\2904.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8530.jpg,..\python\Lab5\dataset\8530.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1337.jpg,..\python\Lab5\dataset\1337.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6899.jpg,..\python\Lab5\dataset\6899.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9849.jpg,..\python\Lab5\dataset\9849.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6603.jpg,..\python\Lab5\dataset\6603.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4783.jpg,..\python\Lab5\dataset\4783.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5355.jpg,..\python\Lab5\dataset\5355.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3973.jpg,..\python\Lab5\dataset\3973.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1774.jpg,..\python\Lab5\dataset\1774.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3740.jpg,..\python\Lab5\dataset\3740.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9631.jpg,..\python\Lab5\dataset\9631.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0054.jpg,..\python\Lab5\dataset\0054.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0164.jpg,..\python\Lab5\dataset\0164.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6873.jpg,..\python\Lab5\dataset\6873.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6821.jpg,..\python\Lab5\dataset\6821.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0555.jpg,..\python\Lab5\dataset\0555.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8579.jpg,..\python\Lab5\dataset\8579.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6543.jpg,..\python\Lab5\dataset\6543.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0706.jpg,..\python\Lab5\dataset\0706.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8720.jpg,..\python\Lab5\dataset\8720.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1607.jpg,..\python\Lab5\dataset\1607.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4494.jpg,..\python\Lab5\dataset\4494.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6192.jpg,..\python\Lab5\dataset\6192.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9438.jpg,..\python\Lab5\dataset\9438.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9214.jpg,..\python\Lab5\dataset\9214.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2672.jpg,..\python\Lab5\dataset\2672.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2634.jpg,..\python\Lab5\dataset\2634.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9475.jpg,..\python\Lab5\dataset\9475.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0101.jpg,..\python\Lab5\dataset\0101.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0487.jpg,..\python\Lab5\dataset\0487.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6565.jpg,..\python\Lab5\dataset\6565.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0567.jpg,..\python\Lab5\dataset\0567.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3380.jpg,..\python\Lab5\dataset\3380.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1066.jpg,..\python\Lab5\dataset\1066.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6454.jpg,..\python\Lab5\dataset\6454.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6729.jpg,..\python\Lab5\dataset\6729.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4824.jpg,..\python\Lab5\dataset\4824.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5719.jpg,..\python\Lab5\dataset\5719.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0500.jpg,..\python\Lab5\dataset\0500.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9537.jpg,..\python\Lab5\dataset\9537.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3119.jpg,..\python\Lab5\dataset\3119.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1412.jpg,..\python\Lab5\dataset\1412.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8084.jpg,..\python\Lab5\dataset\8084.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1050.jpg,..\python\Lab5\dataset\1050.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6496.jpg,..\python\Lab5\dataset\6496.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6833.jpg,..\python\Lab5\dataset\6833.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8598.jpg,..\python\Lab5\dataset\8598.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9831.jpg,..\python\Lab5\dataset\9831.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6104.jpg,..\python\Lab5\dataset\6104.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3938.jpg,..\python\Lab5\dataset\3938.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0830.jpg,..\python\Lab5\dataset\0830.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4112.jpg,..\python\Lab5\dataset\4112.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6848.jpg,..\python\Lab5\dataset\6848.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5475.jpg,..\python\Lab5\dataset\5475.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1172.jpg,..\python\Lab5\dataset\1172.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2935.jpg,..\python\Lab5\dataset\2935.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4887.jpg,..\python\Lab5\dataset\4887.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7557.jpg,..\python\Lab5\dataset\7557.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7627.jpg,..\python\Lab5\dataset\7627.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1281.jpg,..\python\Lab5\dataset\1281.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1941.jpg,..\python\Lab5\dataset\1941.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2496.jpg,..\python\Lab5\dataset\2496.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8038.jpg,..\python\Lab5\dataset\8038.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1130.jpg,..\python\Lab5\dataset\1130.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2185.jpg,..\python\Lab5\dataset\2185.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\4397.jpg,..\python\Lab5\dataset\4397.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9076.jpg,..\python\Lab5\dataset\9076.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5897.jpg,..\python\Lab5\dataset\5897.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6567.jpg,..\python\Lab5\dataset\6567.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5601.jpg,..\python\Lab5\dataset\5601.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\3175.jpg,..\python\Lab5\dataset\3175.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5489.jpg,..\python\Lab5\dataset\5489.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8862.jpg,..\python\Lab5\dataset\8862.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0757.jpg,..\python\Lab5\dataset\0757.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\9259.jpg,..\python\Lab5\dataset\9259.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6097.jpg,..\python\Lab5\dataset\6097.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7791.jpg,..\python\Lab5\dataset\7791.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\6154.jpg,..\python\Lab5\dataset\6154.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5999.jpg,..\python\Lab5\dataset\5999.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2495.jpg,..\python\Lab5\dataset\2495.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8927.jpg,..\python\Lab5\dataset\8927.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5066.jpg,..\python\Lab5\dataset\5066.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\0966.jpg,..\python\Lab5\dataset\0966.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2476.jpg,..\python\Lab5\dataset\2476.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\7288.jpg,..\python\Lab5\dataset\7288.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\1658.jpg,..\python\Lab5\dataset\1658.jpg,tiger
