absolute path,relative path,class
D:\Projects\Python\python\Lab4\dataset\tiger\0486.jpg,..\python\Lab4\dataset\tiger\0486.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0487.jpg,..\python\Lab4\dataset\tiger\0487.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0488.jpg,..\python\Lab4\dataset\tiger\0488.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0489.jpg,..\python\Lab4\dataset\tiger\0489.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0490.jpg,..\python\Lab4\dataset\tiger\0490.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0491.jpg,..\python\Lab4\dataset\tiger\0491.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0492.jpg,..\python\Lab4\dataset\tiger\0492.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0493.jpg,..\python\Lab4\dataset\tiger\0493.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0494.jpg,..\python\Lab4\dataset\tiger\0494.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0495.jpg,..\python\Lab4\dataset\tiger\0495.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0496.jpg,..\python\Lab4\dataset\tiger\0496.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0497.jpg,..\python\Lab4\dataset\tiger\0497.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0498.jpg,..\python\Lab4\dataset\tiger\0498.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0499.jpg,..\python\Lab4\dataset\tiger\0499.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0500.jpg,..\python\Lab4\dataset\tiger\0500.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0501.jpg,..\python\Lab4\dataset\tiger\0501.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0502.jpg,..\python\Lab4\dataset\tiger\0502.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0503.jpg,..\python\Lab4\dataset\tiger\0503.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0504.jpg,..\python\Lab4\dataset\tiger\0504.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0505.jpg,..\python\Lab4\dataset\tiger\0505.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0506.jpg,..\python\Lab4\dataset\tiger\0506.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0507.jpg,..\python\Lab4\dataset\tiger\0507.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0508.jpg,..\python\Lab4\dataset\tiger\0508.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0509.jpg,..\python\Lab4\dataset\tiger\0509.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0510.jpg,..\python\Lab4\dataset\tiger\0510.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0511.jpg,..\python\Lab4\dataset\tiger\0511.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0512.jpg,..\python\Lab4\dataset\tiger\0512.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0513.jpg,..\python\Lab4\dataset\tiger\0513.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0514.jpg,..\python\Lab4\dataset\tiger\0514.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0515.jpg,..\python\Lab4\dataset\tiger\0515.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0516.jpg,..\python\Lab4\dataset\tiger\0516.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0517.jpg,..\python\Lab4\dataset\tiger\0517.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0518.jpg,..\python\Lab4\dataset\tiger\0518.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0519.jpg,..\python\Lab4\dataset\tiger\0519.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0520.jpg,..\python\Lab4\dataset\tiger\0520.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0521.jpg,..\python\Lab4\dataset\tiger\0521.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0522.jpg,..\python\Lab4\dataset\tiger\0522.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0523.jpg,..\python\Lab4\dataset\tiger\0523.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0524.jpg,..\python\Lab4\dataset\tiger\0524.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0525.jpg,..\python\Lab4\dataset\tiger\0525.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0526.jpg,..\python\Lab4\dataset\tiger\0526.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0527.jpg,..\python\Lab4\dataset\tiger\0527.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0528.jpg,..\python\Lab4\dataset\tiger\0528.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0529.jpg,..\python\Lab4\dataset\tiger\0529.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0530.jpg,..\python\Lab4\dataset\tiger\0530.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0531.jpg,..\python\Lab4\dataset\tiger\0531.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0532.jpg,..\python\Lab4\dataset\tiger\0532.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0533.jpg,..\python\Lab4\dataset\tiger\0533.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0534.jpg,..\python\Lab4\dataset\tiger\0534.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0535.jpg,..\python\Lab4\dataset\tiger\0535.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0536.jpg,..\python\Lab4\dataset\tiger\0536.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0537.jpg,..\python\Lab4\dataset\tiger\0537.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0538.jpg,..\python\Lab4\dataset\tiger\0538.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0539.jpg,..\python\Lab4\dataset\tiger\0539.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0540.jpg,..\python\Lab4\dataset\tiger\0540.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0541.jpg,..\python\Lab4\dataset\tiger\0541.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0542.jpg,..\python\Lab4\dataset\tiger\0542.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0543.jpg,..\python\Lab4\dataset\tiger\0543.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0544.jpg,..\python\Lab4\dataset\tiger\0544.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0545.jpg,..\python\Lab4\dataset\tiger\0545.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0546.jpg,..\python\Lab4\dataset\tiger\0546.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0547.jpg,..\python\Lab4\dataset\tiger\0547.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0548.jpg,..\python\Lab4\dataset\tiger\0548.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0549.jpg,..\python\Lab4\dataset\tiger\0549.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0550.jpg,..\python\Lab4\dataset\tiger\0550.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0551.jpg,..\python\Lab4\dataset\tiger\0551.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0552.jpg,..\python\Lab4\dataset\tiger\0552.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0553.jpg,..\python\Lab4\dataset\tiger\0553.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0554.jpg,..\python\Lab4\dataset\tiger\0554.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0555.jpg,..\python\Lab4\dataset\tiger\0555.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0556.jpg,..\python\Lab4\dataset\tiger\0556.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0557.jpg,..\python\Lab4\dataset\tiger\0557.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0558.jpg,..\python\Lab4\dataset\tiger\0558.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0559.jpg,..\python\Lab4\dataset\tiger\0559.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0560.jpg,..\python\Lab4\dataset\tiger\0560.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0561.jpg,..\python\Lab4\dataset\tiger\0561.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0562.jpg,..\python\Lab4\dataset\tiger\0562.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0563.jpg,..\python\Lab4\dataset\tiger\0563.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0564.jpg,..\python\Lab4\dataset\tiger\0564.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0565.jpg,..\python\Lab4\dataset\tiger\0565.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0566.jpg,..\python\Lab4\dataset\tiger\0566.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0567.jpg,..\python\Lab4\dataset\tiger\0567.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0568.jpg,..\python\Lab4\dataset\tiger\0568.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0569.jpg,..\python\Lab4\dataset\tiger\0569.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0570.jpg,..\python\Lab4\dataset\tiger\0570.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0571.jpg,..\python\Lab4\dataset\tiger\0571.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0572.jpg,..\python\Lab4\dataset\tiger\0572.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0573.jpg,..\python\Lab4\dataset\tiger\0573.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0574.jpg,..\python\Lab4\dataset\tiger\0574.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0575.jpg,..\python\Lab4\dataset\tiger\0575.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0576.jpg,..\python\Lab4\dataset\tiger\0576.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0577.jpg,..\python\Lab4\dataset\tiger\0577.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0578.jpg,..\python\Lab4\dataset\tiger\0578.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0579.jpg,..\python\Lab4\dataset\tiger\0579.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0580.jpg,..\python\Lab4\dataset\tiger\0580.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0581.jpg,..\python\Lab4\dataset\tiger\0581.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0582.jpg,..\python\Lab4\dataset\tiger\0582.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0583.jpg,..\python\Lab4\dataset\tiger\0583.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0584.jpg,..\python\Lab4\dataset\tiger\0584.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0585.jpg,..\python\Lab4\dataset\tiger\0585.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0586.jpg,..\python\Lab4\dataset\tiger\0586.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0587.jpg,..\python\Lab4\dataset\tiger\0587.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0588.jpg,..\python\Lab4\dataset\tiger\0588.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0589.jpg,..\python\Lab4\dataset\tiger\0589.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0590.jpg,..\python\Lab4\dataset\tiger\0590.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0591.jpg,..\python\Lab4\dataset\tiger\0591.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0592.jpg,..\python\Lab4\dataset\tiger\0592.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0593.jpg,..\python\Lab4\dataset\tiger\0593.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0594.jpg,..\python\Lab4\dataset\tiger\0594.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0595.jpg,..\python\Lab4\dataset\tiger\0595.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0596.jpg,..\python\Lab4\dataset\tiger\0596.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0597.jpg,..\python\Lab4\dataset\tiger\0597.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0598.jpg,..\python\Lab4\dataset\tiger\0598.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0599.jpg,..\python\Lab4\dataset\tiger\0599.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0600.jpg,..\python\Lab4\dataset\tiger\0600.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0601.jpg,..\python\Lab4\dataset\tiger\0601.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0602.jpg,..\python\Lab4\dataset\tiger\0602.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0603.jpg,..\python\Lab4\dataset\tiger\0603.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0604.jpg,..\python\Lab4\dataset\tiger\0604.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0605.jpg,..\python\Lab4\dataset\tiger\0605.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0606.jpg,..\python\Lab4\dataset\tiger\0606.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0607.jpg,..\python\Lab4\dataset\tiger\0607.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0608.jpg,..\python\Lab4\dataset\tiger\0608.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0609.jpg,..\python\Lab4\dataset\tiger\0609.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0610.jpg,..\python\Lab4\dataset\tiger\0610.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0611.jpg,..\python\Lab4\dataset\tiger\0611.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0612.jpg,..\python\Lab4\dataset\tiger\0612.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0613.jpg,..\python\Lab4\dataset\tiger\0613.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0614.jpg,..\python\Lab4\dataset\tiger\0614.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0615.jpg,..\python\Lab4\dataset\tiger\0615.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0616.jpg,..\python\Lab4\dataset\tiger\0616.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0617.jpg,..\python\Lab4\dataset\tiger\0617.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0618.jpg,..\python\Lab4\dataset\tiger\0618.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0619.jpg,..\python\Lab4\dataset\tiger\0619.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0620.jpg,..\python\Lab4\dataset\tiger\0620.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0621.jpg,..\python\Lab4\dataset\tiger\0621.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0622.jpg,..\python\Lab4\dataset\tiger\0622.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0623.jpg,..\python\Lab4\dataset\tiger\0623.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0624.jpg,..\python\Lab4\dataset\tiger\0624.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0625.jpg,..\python\Lab4\dataset\tiger\0625.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0626.jpg,..\python\Lab4\dataset\tiger\0626.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0627.jpg,..\python\Lab4\dataset\tiger\0627.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0628.jpg,..\python\Lab4\dataset\tiger\0628.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0629.jpg,..\python\Lab4\dataset\tiger\0629.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0630.jpg,..\python\Lab4\dataset\tiger\0630.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0631.jpg,..\python\Lab4\dataset\tiger\0631.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0632.jpg,..\python\Lab4\dataset\tiger\0632.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0633.jpg,..\python\Lab4\dataset\tiger\0633.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0634.jpg,..\python\Lab4\dataset\tiger\0634.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0635.jpg,..\python\Lab4\dataset\tiger\0635.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0636.jpg,..\python\Lab4\dataset\tiger\0636.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0637.jpg,..\python\Lab4\dataset\tiger\0637.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0638.jpg,..\python\Lab4\dataset\tiger\0638.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0639.jpg,..\python\Lab4\dataset\tiger\0639.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0640.jpg,..\python\Lab4\dataset\tiger\0640.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0641.jpg,..\python\Lab4\dataset\tiger\0641.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0642.jpg,..\python\Lab4\dataset\tiger\0642.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0643.jpg,..\python\Lab4\dataset\tiger\0643.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0644.jpg,..\python\Lab4\dataset\tiger\0644.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0645.jpg,..\python\Lab4\dataset\tiger\0645.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0646.jpg,..\python\Lab4\dataset\tiger\0646.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0647.jpg,..\python\Lab4\dataset\tiger\0647.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0648.jpg,..\python\Lab4\dataset\tiger\0648.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0649.jpg,..\python\Lab4\dataset\tiger\0649.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0650.jpg,..\python\Lab4\dataset\tiger\0650.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0651.jpg,..\python\Lab4\dataset\tiger\0651.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0652.jpg,..\python\Lab4\dataset\tiger\0652.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0653.jpg,..\python\Lab4\dataset\tiger\0653.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0654.jpg,..\python\Lab4\dataset\tiger\0654.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0655.jpg,..\python\Lab4\dataset\tiger\0655.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0656.jpg,..\python\Lab4\dataset\tiger\0656.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0657.jpg,..\python\Lab4\dataset\tiger\0657.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0658.jpg,..\python\Lab4\dataset\tiger\0658.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0659.jpg,..\python\Lab4\dataset\tiger\0659.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0660.jpg,..\python\Lab4\dataset\tiger\0660.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0661.jpg,..\python\Lab4\dataset\tiger\0661.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0662.jpg,..\python\Lab4\dataset\tiger\0662.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0663.jpg,..\python\Lab4\dataset\tiger\0663.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0664.jpg,..\python\Lab4\dataset\tiger\0664.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0665.jpg,..\python\Lab4\dataset\tiger\0665.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0666.jpg,..\python\Lab4\dataset\tiger\0666.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0667.jpg,..\python\Lab4\dataset\tiger\0667.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0668.jpg,..\python\Lab4\dataset\tiger\0668.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0669.jpg,..\python\Lab4\dataset\tiger\0669.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0670.jpg,..\python\Lab4\dataset\tiger\0670.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0671.jpg,..\python\Lab4\dataset\tiger\0671.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0672.jpg,..\python\Lab4\dataset\tiger\0672.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0673.jpg,..\python\Lab4\dataset\tiger\0673.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0674.jpg,..\python\Lab4\dataset\tiger\0674.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0675.jpg,..\python\Lab4\dataset\tiger\0675.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0676.jpg,..\python\Lab4\dataset\tiger\0676.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0677.jpg,..\python\Lab4\dataset\tiger\0677.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0678.jpg,..\python\Lab4\dataset\tiger\0678.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0679.jpg,..\python\Lab4\dataset\tiger\0679.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0680.jpg,..\python\Lab4\dataset\tiger\0680.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0681.jpg,..\python\Lab4\dataset\tiger\0681.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0682.jpg,..\python\Lab4\dataset\tiger\0682.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0683.jpg,..\python\Lab4\dataset\tiger\0683.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0684.jpg,..\python\Lab4\dataset\tiger\0684.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0685.jpg,..\python\Lab4\dataset\tiger\0685.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0686.jpg,..\python\Lab4\dataset\tiger\0686.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0687.jpg,..\python\Lab4\dataset\tiger\0687.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0688.jpg,..\python\Lab4\dataset\tiger\0688.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0689.jpg,..\python\Lab4\dataset\tiger\0689.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0690.jpg,..\python\Lab4\dataset\tiger\0690.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0691.jpg,..\python\Lab4\dataset\tiger\0691.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0692.jpg,..\python\Lab4\dataset\tiger\0692.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0693.jpg,..\python\Lab4\dataset\tiger\0693.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0694.jpg,..\python\Lab4\dataset\tiger\0694.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0695.jpg,..\python\Lab4\dataset\tiger\0695.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0696.jpg,..\python\Lab4\dataset\tiger\0696.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0697.jpg,..\python\Lab4\dataset\tiger\0697.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0698.jpg,..\python\Lab4\dataset\tiger\0698.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0699.jpg,..\python\Lab4\dataset\tiger\0699.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0700.jpg,..\python\Lab4\dataset\tiger\0700.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0701.jpg,..\python\Lab4\dataset\tiger\0701.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0702.jpg,..\python\Lab4\dataset\tiger\0702.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0703.jpg,..\python\Lab4\dataset\tiger\0703.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0704.jpg,..\python\Lab4\dataset\tiger\0704.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0705.jpg,..\python\Lab4\dataset\tiger\0705.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0706.jpg,..\python\Lab4\dataset\tiger\0706.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0707.jpg,..\python\Lab4\dataset\tiger\0707.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0708.jpg,..\python\Lab4\dataset\tiger\0708.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0709.jpg,..\python\Lab4\dataset\tiger\0709.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0710.jpg,..\python\Lab4\dataset\tiger\0710.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0711.jpg,..\python\Lab4\dataset\tiger\0711.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0712.jpg,..\python\Lab4\dataset\tiger\0712.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0713.jpg,..\python\Lab4\dataset\tiger\0713.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0714.jpg,..\python\Lab4\dataset\tiger\0714.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0715.jpg,..\python\Lab4\dataset\tiger\0715.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0716.jpg,..\python\Lab4\dataset\tiger\0716.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0717.jpg,..\python\Lab4\dataset\tiger\0717.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\0718.jpg,..\python\Lab4\dataset\tiger\0718.jpg,tiger
